tmdb_id,imdb_id,title,original_title,overview,tagline,release_date,runtime,budget,revenue,popularity,vote_average,vote_count,adult,video,status,poster_path,backdrop_path,homepage,genres,genre_ids,production_companies,production_countries,spoken_languages,cast,directors,writers
1017163,tt27811040,The Roundup: Punishment,범죄도시 4,'Monster Cop' Ma Seok-do investigates an illegal online gambling business led by a former STS Baek and an IT genius CEO Chang. Ma proposes an unexpected alliance to Jang and begins hunting down the criminals.,Time for the ultimate wipeout.,2024-04-24,109,0,83703350,89.7974,7.003,157,False,False,Released,/yk38mNoJpsswmk9o7i7eLhO4mc.jpg,/mO9oOVXM8tTlC11VFM4FBBNnL3f.jpg,,ACTION|CRIME|DRAMA|THRILLER|COMEDY,28|80|18|53|35,BA Entertainment|Hong Film|Big Punch Pictures|ABO Entertainment,South Korea,English|한국어/조선말|,,,
668489,tt14123284,Havoc,Havoc,"When a drug heist swerves lethally out of control, a jaded cop fights his way through a corrupt city's criminal underworld to save a politician's son.",No law. Only disorder.,2025-04-25,107,90000000,0,36.8902,6.46,873,False,False,Released,/ubP2OsF3GlfqYPvXyLw9d78djGX.jpg,/7rKyFSg6SdLoCRCVoWLjL5k658k.jpg,https://www.netflix.com/title/81330790,ACTION|CRIME|THRILLER,28|80|53,XYZ Films|Severn Screen|One More One Productions,United Kingdom|United States of America,English,,,
1165642,tt28664733,Lost in Starlight,이 별에 필요한,"When an astronaut leaves Earth for Mars, the vast infinite space divides star-crossed lovers in this animated romance that crosses the cosmos.","Never forget. Somewhere in this universe, there is someone always supporting you.",2025-05-30,96,0,0,16.3346,7.2,69,False,False,Released,/dXlUIfwejWa9YvugU9V773dUASY.jpg,/drSJ0HVuSNFMPq5VzAEHk37BiEC.jpg,https://www.netflix.com/title/81664623,ANIMATION|ROMANCE|SCIENCE_FICTION,16|10749|878,Climax Studios|SLL|Red Dog Culture House,South Korea,한국어/조선말|English,,,
1285965,tt32299316,Dangerous Animals,Dangerous Animals,"A savvy and free-spirited surfer is abducted by a shark-obsessed serial killer. Held captive on his boat, she must figure out how to escape before he carries out a ritualistic feeding to the sharks below.",The ocean leaves no trace.,2025-06-05,98,0,5016634,10.6651,7.1,17,False,False,Released,/9tk3Si960hg4E49eMt81dS7Qe9Z.jpg,/baAFsaYx5dZvb4g8NyE7iDh8p6q.jpg,https://www.independentfilmco.com/films/dangerous-animals,HORROR|THRILLER,27|53,LD Entertainment|Mister Smith Entertainment|Brouhaha Entertainment|Range Media Partners|Oddfellows Entertainment,Australia|United States of America|Canada|United Kingdom,English,,,
1403735,tt32831759,Laila,లైలా,"Sonu Model, a renowned beautician from the old city, is forced to disguise himself as Laila, leading to a series of comedic, romantic, and action-packed events. Chaos ensues in this hilarious laugh riot",,2025-02-14,134,0,0,94.8203,5.8,5,False,False,Released,/l4gsNxFPGpzbq0D6QK1a8vO1lBz.jpg,/vNUwK5P42m81uG57kKI1WxSZwIQ.jpg,,COMEDY|ROMANCE,35|10749,Shine Screens,India,తెలుగు,,,
1426776,tt32550101,STRAW,STRAW,What will be her last straw? A devastatingly bad day pushes a hardworking single mother to the breaking point — and into a shocking act of desperation.,This is her last.,2025-06-05,105,0,0,136.3952,7.958,662,False,False,Released,/t3cmnXYtxJb9vVL1ThvT2CWSe1n.jpg,/wnnu8htEZBLtwrke9QYfLKx6zjp.jpg,https://www.netflix.com/title/81774713,THRILLER|DRAMA|CRIME,53|18|80,Tyler Perry Studios,United States of America,English,,,
372058,tt5311514,Your Name.,君の名は。,"High schoolers Mitsuha and Taki are complete strangers living separate lives. But one night, they suddenly switch places. Mitsuha wakes up in Taki’s body, and he in hers. This bizarre occurrence continues to happen randomly, and the two must adjust their lives around each other.","Separated by distance, connected by fate.",2016-08-26,106,0,358000000,15.6796,8.483,11827,False,False,Released,/8GJsy7w7frGquw1cy9jasOGNNI1.jpg,/8x9iKH8kWA0zdkgNdpAew7OstYe.jpg,https://www.funimationfilms.com/movie/yourname/,ANIMATION|ROMANCE|DRAMA,16|10749|18,CoMix Wave Films|TOHO|KADOKAWA|jeki|AMUSE|voque ting|Lawson Entertainment,Japan,日本語,,,
346,tt0047478,Seven Samurai,七人の侍,"A samurai answers a village's request for protection after he falls on hard times. The town needs protection from bandits, so the samurai gathers six others to help him teach the people how to defend themselves, and the villagers provide the soldiers with food.",Unmatched for suspense and spectacle!,1954-04-26,207,2000000,105000000,8.7222,8.455,3921,False,False,Released,/8OKmBV5BUFzmozIC3pPWKHy17kx.jpg,/sJNNMCc6B7KZIY3LH3JMYJJNH5j.jpg,,ACTION|DRAMA,28|18,TOHO,Japan,日本語,,,
1241436,tt31434639,Warfare,Warfare,"A platoon of Navy SEALs embarks on a dangerous mission in Ramadi, Iraq, with the chaos and brotherhood of war retold through their memories of the event.",Everything is based on memory.,2025-04-09,95,20000000,31896828,66.1627,7.174,671,False,False,Released,/srj9rYrjefyWqkLc6l2xjTGeBGO.jpg,/cJvUJEEQ86LSjl4gFLkYpdCJC96.jpg,https://a24films.com/films/warfare,WAR|ACTION,10752|28,DNA Films|A24,United Kingdom|United States of America,English|Türkçe,,,
1891,tt0080684,The Empire Strikes Back,The Empire Strikes Back,"The epic saga continues as Luke Skywalker, in hopes of defeating the evil Galactic Empire, learns the ways of the Jedi from aging master Yoda. But Darth Vader is more determined than ever to capture Luke. Meanwhile, rebel leader Princess Leia, cocky Han Solo, Chewbacca, and droids C-3PO and R2-D2 are thrown into various stages of capture, betrayal and despair.",The Star Wars saga continues.,1980-05-20,124,18000000,538400000,8.098,8.396,17493,False,False,Released,/nNAeTmF4CtdSgMDplXTDPOpYzsX.jpg,/kgjvZgs6cV2v5bigzzzWqJ9EMGs.jpg,http://www.starwars.com/films/star-wars-episode-v-the-empire-strikes-back,ADVENTURE|ACTION|SCIENCE_FICTION,12|28|878,Lucasfilm Ltd.,United States of America,English,,,
820067,tt15721650,The Quintessential Quintuplets Movie,映画 五等分の花嫁,"When five lovely young girls who hate studying hire part-time tutor Futaro, he guides not only their education but also their hearts. Time spent has brought them all closer, with feelings growing within the girls and Futaro. As they finish their third year of high school and their last school festival approaches, they set their sights on what’s next. Is there a future with one of them and Futaro?",,2022-05-20,136,0,17288993,3.8469,8.335,414,False,False,Released,/sg7klpt1xwK1IJirBI9EHaqQwJ5.jpg,/gcgKSyE2iqwfKWMDZ8TJPxeIu0P.jpg,https://www.thequintessentialquintuplets-movie.com,ANIMATION|COMEDY|ROMANCE,16|35|10749,Pony Canyon|Nichion|Bibury Animation Studios|BS11|GYAO|Kodansha|Good Smile Film|Bushiroad|MAGNET|TBS,Japan,日本語,,,
822119,tt14513804,Captain America: Brave New World,Captain America: Brave New World,"After meeting with newly elected U.S. President Thaddeus Ross, Sam finds himself in the middle of an international incident. He must discover the reason behind a nefarious global plot before the true mastermind has the entire world seeing red.",The future favors the brave.,2025-02-12,119,180000000,415101577,65.1531,6.07,2264,False,False,Released,/pzIddUEMWhWzfvLI3TwxUG2wGoi.jpg,/8eifdha9GQeZAkexgtD45546XKx.jpg,https://www.marvel.com/movies/captain-america-brave-new-world,ACTION|THRILLER|SCIENCE_FICTION,28|53|878,Marvel Studios|Kevin Feige Productions,United States of America,English|日本語|Español,,,
462183,tt6126506,Wild Awakening,Salvaje despertar,"Toni and Emma are brother and sister who owns a stable farm. Ramon and his son, Aaron works for them. Toni is openly gay and loves to party, Emma has a crush on Aaron who is a closeted gay who is afraid that his father might find out, but his father also has a secret.","Love, youth & sex in its wildest way",2016-10-23,105,0,0,39.935,5.275,20,False,False,Released,/jD9MILmkIeBBoFJbOjHAaCQ3sEA.jpg,/lJJUpqjlZYKxIO1YdlmA15pa1Bf.jpg,http://tlareleasing.com/films/wild-awakening/,DRAMA|ROMANCE|THRILLER,18|10749|53,Realizando Historias Films,Spain,Español,,,
1181039,tt33293355,Candle in the Tomb: The Worm Valley,鬼吹灯：献王虫谷,"Adapted from the 3rd volume in the novel series ""Candle in the Tomb"" by Zhang Mu Ye. Hu Bayi, Wang Kaixuan, and Shiely Yang, infected with a curse, embark on a journey to King Xian's tomb to retrieve the Haochen Bead and break the curse. They face ancient organs, ghostly visions, explosive bugs, and a massive salamander.",,2023-09-22,94,0,0,203.0312,6.7,20,False,False,Released,/7Hk1qxAvZi9H9cfBb4iHkoGjapH.jpg,/9f06S7Uc1Xmnc3OYtK8UKu9o3Ox.jpg,,ACTION|ADVENTURE|HORROR,28|12|27,Beijing Reliable Media|New Studios Pictures|Hangzhou New Studios Pictures|Beijing Letang Picture Media Co. LTD,China,普通话,,,
1275248,tt32060445,Sister Midnight,Sister Midnight,"In Mumbai, an arranged marriage spirals into darkness as the spineless husband watches his wife morph into a ruthless, feral force within their marital confines.",,2025-03-14,107,0,0,7.5644,6.4,13,False,False,Released,/6KV57QMXZXxkZB3LQHiUpPD2q16.jpg,/hXVkzv6bIOC8W0BwScchaVTRZTL.jpg,https://wellingtonfilms.co.uk/sister-midnight,COMEDY|DRAMA,35|18,Wellington Films|Filmgate Films|Film i Väst|Griffin Pictures|Suitable Pictures,India|United Kingdom|Sweden,English|हिन्दी|日本語,,,
1241982,tt13622970,Moana 2,Moana 2,"After receiving an unexpected call from her wayfinding ancestors, Moana journeys alongside Maui and a new crew to the far seas of Oceania and into dangerous, long-lost waters for an adventure unlike anything she's ever faced.",The ocean is calling them back.,2024-11-21,100,150000000,1059242164,72.2927,7.078,2508,False,False,Released,/aLVkiINlIeCkcZIzb7XHzPYgO6L.jpg,/zo8CIjJ2nfNOevqNajwMRO6Hwka.jpg,https://movies.disney.com/moana-2,ANIMATION|ADVENTURE|FAMILY|COMEDY,16|12|10751|35,Walt Disney Pictures|Walt Disney Animation Studios|Walt Disney Animation Studios,Canada|United States of America,English,,,
1289601,tt21478426,Life After Fighting,Life After Fighting,"Retired martial arts world champion Alex Faulkner has settled into a simple life, when the disappearance of two of his students leads to an unthinkable discovery close to home. Just when all hope of finding the children is lost, he locates the imprisoned girls and unsurfaces an international child trafficking operation, which draws him back into the fight of his life against those behind it.",,2024-06-07,126,0,0,83.6777,7.0,44,False,False,Released,/uKWAk4BHzyEOMmLKUDXoIAPhH36.jpg,/7TIoq6DRnMn2aDViSRfPooWZkga.jpg,,ACTION|DRAMA|THRILLER,28|18|53,Blue Stone Media|Broken Yellow|Spinning Plates,Australia,English,,,
9603,tt0112697,Clueless,Clueless,"Shallow, rich and socially successful Cher is at the top of her Beverly Hills high school's pecking scale. Seeing herself as a matchmaker, Cher first coaxes two teachers into dating each other. Emboldened by her success, she decides to give hopelessly klutzy new student Tai a makeover. When Tai becomes more popular than she is, Cher realizes that her disapproving ex-stepbrother was right about how misguided she was -- and falls for him.",Sex. Clothes. Popularity. Is there a problem here?,1995-07-19,97,12000000,56631572,10.2724,7.273,4551,False,False,Released,/8AwVTcgpTnmeOs4TdTWqcFDXEsA.jpg,/65d0MccsiRSPTVicregKQL8owoo.jpg,,COMEDY|ROMANCE,35|10749,Paramount Pictures|Robert Lawrence Productions|Scott Rudin Productions,United States of America,Español|English,,,
1234821,tt31036941,Jurassic World Rebirth,Jurassic World Rebirth,"Five years after the events of Jurassic World Dominion, covert operations expert Zora Bennett is contracted to lead a skilled team on a top-secret mission to secure genetic material from the world's three most massive dinosaurs. When Zora's operation intersects with a civilian family whose boating expedition was capsized, they all find themselves stranded on an island where they come face-to-face with a sinister, shocking discovery that's been hidden from the world for decades.",A new era is born.,2025-07-01,134,180000000,0,128.7948,7.5,19,False,False,Released,/skSoZMossoIYvzOf2UnaWqLscJl.jpg,/peAzdLKtT6VDWIfPQO9LJD1NCG4.jpg,https://www.jurassicworld.com,SCIENCE_FICTION|ADVENTURE|ACTION,878|12|28,Universal Pictures|Amblin Entertainment|The Kennedy/Marshall Company|India Take One|Latina Pictures,United States of America,English,,,
389,tt0050083,12 Angry Men,12 Angry Men,"The defense and the prosecution have rested and the jury is filing into the jury room to decide if a young Spanish-American is guilty or innocent of murdering his father. What begins as an open and shut case soon becomes a mini-drama of each of the jurors' prejudices and preconceptions about the trial, the accused, and each other.",Life is in their hands — Death is on their minds!,1957-04-10,97,397751,4360000,14.9335,8.548,9217,False,False,Released,/ow3wq89wM8qd5X7hWKxiRfsFf9C.jpg,/bxgTSUenZDHNFerQ1whRKplrMKF.jpg,,DRAMA,18,United Artists|Orion-Nova Productions,United States of America,English,,,
1058694,tt14570440,Radical,Radical,"In a Mexican border town plagued by neglect, corruption, and violence, a frustrated teacher tries an unorthodox new method to break through his students’ apathy and unlock their curiosity, their potential... and perhaps even their genius.",Think for yourself.,2023-10-19,126,10000000,21761164,2.2607,8.359,458,False,False,Released,/eGMkkbG85JUyXQEsbZKSnBrymts.jpg,/gutU32BiBxJvJdzLv5RWC9hQhNh.jpg,https://www.radical.movie,DRAMA,18,3Pas Studios|Epic|The Lift|ViX,Mexico|United States of America,Español,,,
1228681,tt26270862,Sex,Sex,"Two men in heterosexual marriages whose unexpected experiences challenge their perceptions of sexuality, gender and identity.",,2024-03-01,118,0,83325,5.9291,6.6,28,False,False,Released,/hJATFCmmMIdYUZiLyxAFdkNOAwj.jpg,/mRP3qmD2JffBQqYRKOkbTZEI8VY.jpg,https://nordiskfilmogtvfond.com/news/trailer/sex,DRAMA,18,Motlys|Viaplay Group|Oslo Filmfond|ArtHaus|Nordisk Film & TV Fond|Norsk Filminstitutt,Norway|Sweden,Norsk,,,
933260,tt17526714,The Substance,The Substance,"A fading celebrity decides to use a black market drug, a cell-replicating substance that temporarily creates a younger, better version of herself.",Have you ever dreamt of a better version of yourself?,2024-09-07,141,17500000,76506196,37.0103,7.142,4782,False,False,Released,/cGm2qnmXx9tFabmzEIkJZjCJdQd.jpg,/wMEhptvj6pcp2QSzHYcl4DFA5Pz.jpg,https://mubi.com/en/thesubstance,DRAMA|HORROR|SCIENCE_FICTION,18|27|878,Working Title Films|Blacksmith|Working Title Films,France|United Kingdom|United States of America,English,,,
1087891,tt0899043,The Amateur,The Amateur,"After his life is turned upside down when his wife is killed in a London terrorist attack, a brilliant but introverted CIA decoder takes matters into his own hands when his supervisors refuse to take action.",Don't underestimate him.,2025-04-09,123,60000000,95956038,177.9282,6.988,675,False,False,Released,/SNEoUInCa5fAgwuEBMIMBGvkkh.jpg,/6e8Ldi2Wo5W5iF8PEhb1K3dC8TK.jpg,https://www.20thcenturystudios.com/movies/the-amateur,THRILLER|ACTION,53|28,20th Century Studios|Hutch Parker Entertainment|Joel B. Michaels Productions,United States of America,English|Français|Deutsch|Pусский|Español|Türkçe,,,
1010581,tt21909764,My Fault,Culpa mía,"Noah must leave her city, boyfriend, and friends to move into William Leister's mansion, the flashy and wealthy husband of her mother Rafaela. As a proud and independent 17 year old, Noah resists living in a mansion surrounded by luxury. However, it is there where she meets Nick, her new stepbrother, and the clash of their strong personalities becomes evident from the very beginning.",Love can only survive in the shadow of secrets.,2023-06-08,117,0,0,58.2886,7.796,3728,False,False,Released,/w46Vw536HwNnEzOa7J24YH9DPRS.jpg,/oz4U9eA6ilYf1tyiVuGmkftdLac.jpg,https://www.amazon.com/gp/video/detail/B0B683GY1G,ROMANCE|DRAMA,10749|18,Pokeepsie Films|Amazon Studios,Spain,Español,,,
1240475,tt31704401,Hunt the Wicked,缉恶,"The film tells the story of narcotics police officer Huang Mingjin and the ""mysterious figure"" Wei Yunzhou. Through completely different means and methods, in the process of calculating and wrestling with each other, they tear apart the facade of urban tranquility, exposing the underground drug network woven by the hidden hand ""Long Wang"", and ultimately eradicate the darkness with the sword of justice, revealing the dawn of light.",,2024-07-18,103,2107575,0,110.983,7.2,6,False,False,Released,/m5UBHbEjQJx3AkRZWRY6A4l4ZDT.jpg,/eRNMOrA6Bigonug3dT1R7aLZQaq.jpg,,ACTION,28,Tencent Video|iQIYI,China,普通话,,,
812455,,Victoria,Victoria,"Victoria is a woman betrayed, now on a mission for revenge and destroying anything that gets in her way.",,2021-01-16,20,0,0,54.699,8.5,2,False,False,Released,/aOSTW7ZitFAff06mZVXUnktejHY.jpg,,,ACTION,28,JCB Productions|L7 Pictures,United States of America,English,,,
424,tt0108052,Schindler's List,Schindler's List,The true story of how businessman Oskar Schindler saved over a thousand Jewish lives from the Nazis while they worked as slaves in his factory during World War II.,"Whoever saves one life, saves the world entire.",1993-12-15,195,22000000,321365567,13.1125,8.564,16506,False,False,Released,/sF1U4EUQS8YHUYjNl3pMGNIQyr0.jpg,/zb6fM1CX41D9rF9hdgclu0peUmy.jpg,http://www.schindlerslist.com/,DRAMA|HISTORY|WAR,18|36|10752,Amblin Entertainment,United States of America,Deutsch|Polski|עִבְרִית|English,,,
423,tt0253474,The Pianist,The Pianist,"The true story of pianist Władysław Szpilman's experiences in Warsaw during the Nazi occupation. When the Jews of the city find themselves forced into a ghetto, Szpilman finds work playing in a café; and when his family is deported in 1942, he stays behind, works for a while as a laborer, and eventually goes into hiding in the ruins of the war-torn city.",Music was his passion. Survival was his masterpiece.,2002-09-17,150,35000000,120098945,9.2005,8.379,9570,False,False,Released,/2hFvxCCWrTmCYwfy7yum0GKRi3Y.jpg,/1XqIhsqnAozznGhxlGdI0GPcCro.jpg,http://www.thepianistmovie.com/,DRAMA|WAR,18|10752,Bac Films|Heritage Films|Studio Babelsberg|R.P. Productions|StudioCanal|Canal+|Runteam,France|Germany|Poland|United Kingdom,English|Deutsch|Polski|Pусский,,,
429,tt0060196,"The Good, the Bad and the Ugly","Il buono, il brutto, il cattivo","While the Civil War rages on between the Union and the Confederacy, three men – a quiet loner, a ruthless hitman, and a Mexican bandit – comb the American Southwest in search of a strongbox containing $200,000 in stolen gold.",For three men the Civil War wasn't hell. It was practice.,1966-12-22,161,1200000,38900000,24.9491,8.463,9050,False,False,Released,/bX2xnavhMYjWDoZp1VM6VnU1xwe.jpg,/x4biAVdPVCghBlsVIzB6NmbghIz.jpg,"http://www.mgm.com/#/our-titles/766/The-Good,-the-Bad-and-the-Ugly",WESTERN,37,United Artists|PEA|Arturo González PC|Constantin Film,United States of America|Italy|Spain|Germany,Italiano,,,
611251,tt6362272,Jokōsei torio: seikan shiken,女高生トリオ 性感試験,"Three high school girls. One is experienced, one has fantasies and one is curious. What more will they learn before graduation?",,1977-02-23,73,0,0,82.9248,0.0,0,False,False,Released,/9GSLrU0aoR6Pi2FQ0ttXV2thSxJ.jpg,/eYKsMetCKnQC2tRPQ6YvODTkFdO.jpg,https://www.nikkatsu.com/movie/25501.html,ROMANCE|DRAMA,10749|18,Nikkatsu Corporation,Japan,日本語,,,
15804,tt0101985,A Brighter Summer Day,牯嶺街少年殺人事件,"A boy experiences first love, friendships and injustices growing up in 1960s Taiwan.",,1991-07-27,237,0,0,3.2262,8.315,340,False,False,Released,/rDZ2mNQkZrnSzHPLQ7SzhzgCSoj.jpg,/2LMgkmtnmhjUHvFXNDruHzrUFKK.jpg,,CRIME|DRAMA|ROMANCE,80|18|10749,Yang & His Gang Filmmakers|Brighter Summer Productions,Taiwan,普通话|English,,,
324544,tt4419684,In the Lost Lands,In the Lost Lands,"A queen sends the powerful and feared sorceress Gray Alys to the ghostly wilderness of the Lost Lands in search of a magical power, where she and her guide, the drifter Boyce, must outwit and outfight both man and demon.",She seeks the power to free her people.,2025-02-27,102,55000000,4755330,50.5854,6.528,510,False,False,Released,/dDlfjR7gllmr8HTeN6rfrYhTdwX.jpg,/op3qmNhvwEvyT7UFyPbIfQmKriB.jpg,https://inthelostlands.com,ACTION|FANTASY|ADVENTURE,28|14|12,Constantin Film|Spark Productions,Germany|Switzerland,Deutsch|English|,,,
986056,tt20969586,Thunderbolts*,Thunderbolts*,"After finding themselves ensnared in a death trap, seven disillusioned castoffs must embark on a dangerous mission that will force them to confront the darkest corners of their pasts.",Everyone deserves a second shot.,2025-04-30,127,180000000,380591509,73.4223,7.4,1160,False,False,Released,/hBH50Mkcrc4m8x73CovLmY7vBx1.jpg,/rthMuZfFv4fqEU4JVbgSW9wQ8rs.jpg,https://www.marvel.com/movies/thunderbolts,ACTION|SCIENCE_FICTION|ADVENTURE,28|878|12,Marvel Studios|Kevin Feige Productions,United States of America,English|Italiano|Pусский,,,
19404,tt0112870,Dilwale Dulhania Le Jayenge,दिलवाले दुल्हनिया ले जायेंगे,"Raj is a rich, carefree, happy-go-lucky second generation NRI. Simran is the daughter of Chaudhary Baldev Singh, who in spite of being an NRI is very strict about adherence to Indian values. Simran has left for India to be married to her childhood fiancé. Raj leaves for India with a mission at his hands, to claim his lady love under the noses of her whole family. Thus begins a saga.","Come… Fall In love, All Over Again…",1995-10-20,190,13200000,100000000,7.961,8.518,4493,False,False,Released,/2CAL2433ZeIihfX1Hb2139CX0pW.jpg,/90ez6ArvpO8bvpyIngBuwXOqJm5.jpg,,COMEDY|DRAMA|ROMANCE,35|18|10749,Yash Raj Films,India,हिन्दी,,,
10191,tt0892769,How to Train Your Dragon,How to Train Your Dragon,"As the son of a Viking leader on the cusp of manhood, shy Hiccup Horrendous Haddock III faces a rite of passage: he must kill a dragon to prove his warrior mettle. But after downing a feared dragon, he realizes that he no longer wants to destroy it, and instead befriends the beast – which he names Toothless – much to the chagrin of his warrior father.",One adventure will change two worlds.,2010-03-18,98,165000000,495141736,68.5177,7.847,13538,False,False,Released,/ygGmAO60t8GyqUo9xYeYxSZAR3b.jpg,/59vDC1BuEQvti24OMr0ZvtAK6R1.jpg,http://www.howtotrainyourdragon.com/,FANTASY|ADVENTURE|ANIMATION|FAMILY,14|12|16|10751,DreamWorks Animation,United States of America,English,,,
11216,tt0095765,Cinema Paradiso,Nuovo Cinema Paradiso,"A filmmaker recalls his childhood, when he fell in love with the movies at his village's theater and formed a deep friendship with the theater's projectionist.",An enchanted village. A wonderful friendship. Star-crossed lovers. And the magic of the movies.,1988-11-17,124,5000000,11990401,4.7227,8.437,4546,False,False,Released,/gCI2AeMV4IHSewhJkzsur5MEp6R.jpg,/k3SBILYxHRgjORb5tbvA5dm2N4h.jpg,,DRAMA|ROMANCE,18|10749,RAI|Tre Forum|Les Films Ariane|TF1 Films Production,France|Italy,Italiano,,,
803796,tt14205554,KPop Demon Hunters,KPop Demon Hunters,"When K-pop superstars Rumi, Mira and Zoey aren't selling out stadiums, they're using their secret powers to protect their fans from supernatural threats.",They sing. They dance. They battle demons.,2025-06-20,96,0,0,298.5944,8.625,291,False,False,Released,/jfS5KEfiwsS35ieZvdUdJKkwLlZ.jpg,/l3ycQYwWmbz7p8otwbomFDXIEhn.jpg,https://www.netflix.com/title/81498621,ANIMATION|FANTASY|ACTION|COMEDY|MUSIC,16|14|28|35|10402,Sony Pictures Animation,United States of America,English|한국어/조선말,,,
1090007,tt26434746,First Shift,First Shift,"NYPD veteran Mike and rookie Angela tackle a high-stakes day on New York's toughest streets, diving headfirst into a vortex of danger and action. Their adrenaline-fueled pursuits and unexpected threats unfold as they navigate perilous encounters. Amidst the chaos, intense challenges forge unbreakable bonds.","Day one, duty calls",2024-08-30,89,0,0,365.1825,5.391,23,False,False,Released,/ajsGI4JYaciPIe3gPgiJ3Vw5Vre.jpg,/xRr7mnOJ39bZtCRmVefrm3sBxX4.jpg,https://www.firstshiftmovie.com/,CRIME|THRILLER|ACTION,80|53|28,Event Filmproduktion,United States of America,English,,,
1442776,tt32169142,Crazy Lizard,Kuang Bao Ju Xi,"A young man climbs into the mountains to pick up a meteorite that has fallen there and is killed by something. The ""thing"" descends to the village and begins to eat the inhabitants one by one, terrorizing the entire island.",,2024-03-27,75,0,0,252.3586,6.053,19,False,False,Released,/9TFaFsSXedaALXTzba349euDeoY.jpg,/zxjFabSJKMAvuu3acNg78nuTuCs.jpg,,ACTION|THRILLER|HORROR,28|53|27,,,,,,
757725,tt11092020,Shadow Force,Shadow Force,"Kyrah and Isaac were once the leaders of a multinational special forces group called Shadow Force. They broke the rules by falling in love, and in order to protect their son, they go underground. With a large bounty on their heads, and the vengeful Shadow Force hot on their trail, one family's fight becomes all-out war.",Family over everything.,2025-05-01,103,60000000,4307562,66.1867,6.266,96,False,False,Released,/7IEW24vBiZerZrDlgLVSUU3oT1C.jpg,/v67tbCB03CMcJRWit8CS7JdJp6.jpg,https://www.shadowforce.movie,ACTION|DRAMA|THRILLER,28|18|53,Lionsgate|Made With Love Media|Media Capital Technologies|Indian Meadows Productions|Simpson Street,United States of America,Deutsch|English|Français,,,
1449951,tt35983585,Snow White,Snow White,"When the Queen’s jealousy turns deadly, Snow White must join forces with gnomes to fight back against her stepmother’s wrath.",Only one can be the fairest.,2025-03-07,93,0,0,57.4023,6.909,11,False,False,Released,/ilFLHU1OxUS1YDvUMCr8K3hW28r.jpg,/9ayjPfWtDyooj4ErcgZcoC22dVJ.jpg,,ANIMATION|FAMILY|FANTASY,16|10751|14,The Asylum,,English,,,
1071585,tt26342662,M3GAN 2.0,M3GAN 2.0,"After the underlying tech for M3GAN is stolen and misused by a powerful defense contractor to create a military-grade weapon known as Amelia, M3GAN's creator Gemma realizes that the only option is to resurrect M3GAN and give her a few upgrades, making her faster, stronger, and more lethal.",Miss me?,2025-06-25,120,15000000,17158000,103.068,7.046,65,False,False,Released,/lHChxm7sv3gWR2qz5PwjdxcXQf7.jpg,/kyBOGOBUMdGWOhzECuosPSzoMpi.jpg,https://www.m3ganmovie.com,ACTION|SCIENCE_FICTION|THRILLER,28|878|53,Blumhouse Productions|Atomic Monster|Divide / Conquer,United States of America,English,,,
793058,tt14044924,Hi-Five,하이파이브,"In the dead of night, a body donated for organ transplants mysteriously disintegrates into ashes. Soon after, five recipients, given a heart, corneas, lungs, liver, and kidneys, begin to develop supernatural powers. A teenage girl gains immense strength, a hipster manipulates electromagnetic waves, a novelist summons powerful gusts, a factory manager can heal others, and a woman discovers a strange, still-unidentified ability. Together, they form a reluctant but heroic team known as ""HI-FIVE."" But they aren’t the only ones transformed. A cult leader who received the donor's pancreas gains the terrifying power to drain life energy and sets his sights on stealing the abilities of HI-FIVE to achieve godlike domination.",Superpowers transplanted.,2025-05-30,120,14450000,10551515,8.2638,7.7,3,False,False,Released,/5hi6bQWfbXfJ1W0iCrM78RWbrwi.jpg,/oBV1aajDou6hvPD55vQHrBSlDgb.jpg,https://wellgousa.com/films/hi-five,SCIENCE_FICTION|ACTION|COMEDY|FANTASY,878|28|35|14,Annapurna Films|Next Entertainment World,South Korea,한국어/조선말,,,
1278950,tt32194932,The Ritual,The Ritual,"Two priests, one in crisis with his faith and the other confronting a turbulent past, must overcome their differences to perform a risky exorcism.",You must have faith.,2025-05-27,98,98,1528998,27.853,6.0,42,False,False,Released,/tlBHI5cPeERRGM1h273b0BN3WDU.jpg,/11vyKM09CHxWDjivjl4tldTllzG.jpg,https://www.theritualmovie.com/,HORROR,27,Cinemachineshop|Redbird Entertainment|Andrew Stevens Entertainment|MetaFilms|Baweja Studios|BondIt Media Capital|Isro Productions|IFeelYouFilms|LB Entertainment|Jeff Rice Films|Eyevox,United States of America,English,,,
541671,tt7181546,Ballerina,Ballerina,"Taking place during the events of John Wick: Chapter 3 – Parabellum, Eve Macarro begins her training in the assassin traditions of the Ruska Roma.",Vengeance has a new face.,2025-06-04,125,90000000,100818000,91.5956,7.1,398,False,False,Released,/mKp4euM5Cv3m2U1Vmby3OGwcD5y.jpg,/sItIskd5xpiE64bBWYwZintkGf3.jpg,https://johnwick.movie/film/ballerina,ACTION|THRILLER|CRIME,28|53|80,Thunder Road|87Eleven|Lionsgate,United States of America,English,,,
